m_B,deltaE,nFlux_pi0,nFlux_eta
11.4033,260,19,0
11.4033,270,29,2
11.4033,280,21,0
11.4033,290,38,1
11.4033,300,44,4
11.4033,310,39,1
11.4033,320,28,4
11.4033,330,54,0
11.4033,340,16,1
11.4033,350,41,2
11.4033,360,41,4
11.4033,370,44,0
11.4033,380,36,3
11.4033,390,40,6
11.4033,400,32,1
11.4033,410,26,3
11.4033,420,29,6
11.4033,430,15,5
11.4033,440,36,2
11.4033,450,29,3
11.4033,460,32,1
11.4033,470,23,2
11.4033,480,27,0
11.4033,490,17,5
11.4033,500,16,9
11.4033,510,17,2
11.4033,520,25,4
11.4033,530,13,5
11.4033,540,16,8
11.4033,550,23,2
11.4033,560,18,5
11.4033,570,23,8
11.4033,580,11,1
11.4033,590,33,2
11.4033,600,24,1
11.4033,610,15,5
11.4033,620,16,1
11.4033,630,9,6
11.4033,640,27,8
11.4033,650,22,2
11.4033,660,20,9
11.4033,670,18,10
11.4033,680,17,7
11.4033,690,19,6
11.4033,700,11,15
11.4033,710,21,2
11.4033,720,23,2
11.4033,730,24,4
11.4033,740,19,8
11.4033,750,18,8
11.4033,760,14,6
11.4033,770,9,6
11.4033,780,17,2
11.4033,790,10,7
11.4033,800,13,1
11.4033,810,2,18
11.4033,820,11,2
11.4033,830,12,5
11.4033,840,9,2
11.4033,850,10,6
11.4033,860,11,1
11.4033,870,26,4
11.4033,880,12,2
11.4033,890,5,3
11.4033,900,2,8
11.4033,910,5,7
11.4033,920,10,1
11.4033,930,6,3
11.4033,940,3,6
11.4033,950,4,4
11.4033,960,4,2
11.4033,970,2,4
11.4033,980,6,8
11.4033,990,6,2
12.1506,0,0,0
12.1506,10,0,0
12.1506,20,0,0
12.1506,30,0,0
12.1506,40,0,0
12.1506,50,0,0
12.1506,60,31,0
12.1506,70,40,0
12.1506,80,31,0
12.1506,90,26,0
12.1506,100,24,0
12.1506,110,27,0
12.1506,120,30,0
12.1506,130,34,0
12.1506,140,37,0
12.1506,150,38,0
12.1506,160,32,0
12.1506,170,38,0
12.1506,180,24,0
12.1506,190,39,0
12.1506,200,42,0
12.1506,210,42,0
12.1506,220,47,0
12.1506,230,21,0
12.1506,240,20,0
12.1506,250,45,0
12.1506,260,31,0
12.1506,270,46,0
12.1506,280,24,3
12.1506,290,47,0
12.1506,300,48,3
12.1506,310,32,2
12.1506,320,24,2
12.1506,330,33,1
12.1506,340,23,4
12.1506,350,45,5
12.1506,360,35,9
12.1506,370,41,2
12.1506,380,31,0
12.1506,390,38,7
12.1506,400,26,4
12.1506,410,16,2
12.1506,420,22,1
12.1506,430,23,6
12.1506,440,39,2
12.1506,450,32,1
12.1506,460,38,4
12.1506,470,28,3
12.1506,480,17,6
12.1506,490,18,3
12.1506,500,19,5
12.1506,510,19,2
12.1506,520,14,2
12.1506,530,16,5
12.1506,540,26,3
12.1506,550,29,5
12.1506,560,25,5
12.1506,570,26,6
12.1506,580,13,2
12.1506,590,25,2
12.1506,600,16,2
12.1506,610,19,7
12.1506,620,15,3
12.1506,630,7,10
12.1506,640,17,4
12.1506,650,24,3
12.1506,660,23,12
12.1506,670,18,6
12.1506,680,15,9
12.1506,690,11,4
12.1506,700,17,15
12.1506,710,21,6
12.1506,720,14,8
12.1506,730,23,5
12.1506,740,10,2
12.1506,750,10,17
12.1506,760,14,4
12.1506,770,13,8
12.1506,780,20,2
12.1506,790,9,9
12.1506,800,12,3
12.1506,810,10,11
12.1506,820,15,3
12.1506,830,8,7
12.1506,840,12,0
12.1506,850,12,7
12.1506,860,12,0
12.1506,870,19,9
12.1506,880,10,3
12.1506,890,9,3
12.1506,900,10,20
12.1506,910,9,4
12.1506,920,2,4
12.1506,930,5,7
12.1506,940,6,1
12.1506,950,6,1
12.1506,960,3,3
12.1506,970,5,2
12.1506,980,6,2
12.1506,990,2,3
12.9469,0,0,0
12.9469,10,0,0
12.9469,20,0,0
12.9469,30,0,0
12.9469,40,0,0
12.9469,50,0,0
12.9469,60,25,0
12.9469,70,40,0
12.9469,80,38,0
12.9469,90,25,0
12.9469,100,28,0
12.9469,110,24,0
12.9469,120,24,0
12.9469,130,35,0
12.9469,140,40,0
12.9469,150,39,0
12.9469,160,25,0
12.9469,170,38,0
12.9469,180,30,0
12.9469,190,34,0
12.9469,200,35,0
12.9469,210,37,0
12.9469,220,31,0
12.9469,230,40,0
12.9469,240,17,0
12.9469,250,30,0
12.9469,260,19,0
12.9469,270,51,1
12.9469,280,31,2
12.9469,290,58,1
12.9469,300,58,2
12.9469,310,30,0
12.9469,320,38,2
12.9469,330,48,2
12.9469,340,26,4
12.9469,350,42,6
12.9469,360,38,4
12.9469,370,40,2
12.9469,380,37,3
12.9469,390,31,5
12.9469,400,31,1
12.9469,410,29,2
12.9469,420,32,2
12.9469,430,12,6
12.9469,440,25,5
12.9469,450,31,5
12.9469,460,44,4
12.9469,470,31,2
12.9469,480,14,3
12.9469,490,8,5
12.9469,500,26,4
12.9469,510,24,0
12.9469,520,12,4
12.9469,530,16,5
12.9469,540,35,7
12.9469,550,19,4
12.9469,560,26,2
12.9469,570,20,6
12.9469,580,18,5
12.9469,590,22,0
12.9469,600,18,3
12.9469,610,14,12
12.9469,620,23,2
12.9469,630,19,3
12.9469,640,13,0
12.9469,650,24,5
12.9469,660,13,16
12.9469,670,12,6
12.9469,680,23,7
12.9469,690,14,11
12.9469,700,11,7
12.9469,710,7,6
12.9469,720,12,6
12.9469,730,25,9
12.9469,740,3,0
12.9469,750,13,12
12.9469,760,14,5
12.9469,770,12,4
12.9469,780,11,1
12.9469,790,12,6
12.9469,800,13,7
12.9469,810,7,10
12.9469,820,13,2
12.9469,830,3,5
12.9469,840,9,0
12.9469,850,14,12
12.9469,860,20,2
12.9469,870,16,1
12.9469,880,8,2
12.9469,890,13,2
12.9469,900,9,6
12.9469,910,11,8
12.9469,920,9,5
12.9469,930,7,10
12.9469,940,8,7
12.9469,950,3,4
12.9469,960,3,2
12.9469,970,4,4
12.9469,980,5,7
12.9469,990,2,3
13.7954,0,0,0
13.7954,10,0,0
13.7954,20,0,0
13.7954,30,0,0
13.7954,40,0,0
13.7954,50,0,0
13.7954,60,27,0
13.7954,70,46,0
13.7954,80,39,0
13.7954,90,23,0
13.7954,100,21,0
13.7954,110,31,0
13.7954,120,28,0
13.7954,130,28,0
13.7954,140,38,0
13.7954,150,31,0
13.7954,160,38,0
13.7954,170,35,0
13.7954,180,29,0
13.7954,190,34,0
13.7954,200,38,0
13.7954,210,53,0
13.7954,220,35,0
13.7954,230,24,0
13.7954,240,30,0
13.7954,250,33,0
13.7954,260,18,0
13.7954,270,40,2
13.7954,280,34,0
13.7954,290,39,3
13.7954,300,34,4
13.7954,310,31,2
13.7954,320,36,3
13.7954,330,41,3
13.7954,340,22,2
13.7954,350,46,3
13.7954,360,39,3
13.7954,370,32,3
13.7954,380,43,0
13.7954,390,35,5
13.7954,400,24,2
13.7954,410,22,4
13.7954,420,25,7
13.7954,430,15,3
13.7954,440,29,1
13.7954,450,33,5
13.7954,460,35,3
13.7954,470,23,3
13.7954,480,16,3
13.7954,490,18,4
13.7954,500,23,1
13.7954,510,15,2
13.7954,520,17,3
13.7954,530,18,4
13.7954,540,36,7
13.7954,550,19,6
13.7954,560,25,3
13.7954,570,17,5
13.7954,580,11,1
13.7954,590,24,1
13.7954,600,24,2
13.7954,610,19,9
13.7954,620,15,3
13.7954,630,7,4
13.7954,640,26,5
13.7954,650,31,6
13.7954,660,19,17
13.7954,670,16,9
13.7954,680,12,3
13.7954,690,15,9
13.7954,700,18,8
13.7954,710,12,10
13.7954,720,11,1
13.7954,730,24,3
13.7954,740,8,3
13.7954,750,4,13
13.7954,760,9,10
13.7954,770,17,7
13.7954,780,12,1
13.7954,790,9,3
13.7954,800,10,10
13.7954,810,10,6
13.7954,820,14,6
13.7954,830,13,3
13.7954,840,11,0
13.7954,850,16,7
13.7954,860,10,1
13.7954,870,9,6
13.7954,880,12,3
13.7954,890,12,3
13.7954,900,10,4
13.7954,910,15,4
13.7954,920,11,5
13.7954,930,7,7
13.7954,940,4,5
13.7954,950,2,7
13.7954,960,3,3
13.7954,970,7,5
13.7954,980,6,5
13.7954,990,3,3
14.6995,0,0,0
14.6995,10,0,0
14.6995,20,0,0
14.6995,30,0,0
14.6995,40,0,0
14.6995,50,0,0
14.6995,60,43,0
14.6995,70,36,0
14.6995,80,37,0
14.6995,90,19,0
14.6995,100,36,0
14.6995,110,28,0
14.6995,120,26,0
14.6995,130,34,0
14.6995,140,33,0
14.6995,150,35,0
14.6995,160,30,0
14.6995,170,30,0
14.6995,180,41,0
14.6995,190,27,0
14.6995,200,45,0
14.6995,210,55,0
14.6995,220,20,0
14.6995,230,36,0
14.6995,240,19,0
14.6995,250,26,0
14.6995,260,24,0
14.6995,270,38,2
14.6995,280,37,2
14.6995,290,47,2
14.6995,300,33,3
14.6995,310,24,1
14.6995,320,34,3
14.6995,330,34,3
14.6995,340,23,3
14.6995,350,34,8
14.6995,360,41,3
14.6995,370,48,7
14.6995,380,37,5
14.6995,390,39,6
14.6995,400,31,1
14.6995,410,23,2
14.6995,420,20,6
14.6995,430,31,4
14.6995,440,41,2
14.6995,450,37,1
14.6995,460,37,3
14.6995,470,32,5
14.6995,480,18,3
14.6995,490,26,6
14.6995,500,20,2
14.6995,510,21,4
14.6995,520,12,6
14.6995,530,13,5
14.6995,540,23,3
14.6995,550,28,2
14.6995,560,30,2
14.6995,570,17,12
14.6995,580,16,3
14.6995,590,14,0
14.6995,600,10,3
14.6995,610,18,8
14.6995,620,18,1
14.6995,630,23,5
14.6995,640,28,6
14.6995,650,22,11
14.6995,660,20,10
14.6995,670,14,7
14.6995,680,9,4
14.6995,690,8,5
14.6995,700,14,9
14.6995,710,17,7
14.6995,720,12,1
14.6995,730,13,10
14.6995,740,8,6
14.6995,750,10,14
14.6995,760,13,5
14.6995,770,13,11
14.6995,780,18,2
14.6995,790,7,10
14.6995,800,16,9
14.6995,810,12,7
14.6995,820,14,2
14.6995,830,11,3
14.6995,840,10,1
14.6995,850,11,11
14.6995,860,20,3
14.6995,870,14,4
14.6995,880,5,7
14.6995,890,2,3
14.6995,900,13,8
14.6995,910,7,2
14.6995,920,9,3
14.6995,930,2,10
14.6995,940,3,6
14.6995,950,8,3
14.6995,960,3,2
14.6995,970,1,6
14.6995,980,5,3
14.6995,990,12,1
15.6628,0,0,0
15.6628,10,0,0
15.6628,20,0,0
15.6628,30,0,0
15.6628,40,0,0
15.6628,50,0,0
15.6628,60,42,0
15.6628,70,35,0
15.6628,80,39,0
15.6628,90,25,0
15.6628,100,24,0
15.6628,110,38,0
15.6628,120,49,0
15.6628,130,34,0
15.6628,140,42,0
15.6628,150,39,0
15.6628,160,28,0
15.6628,170,40,0
15.6628,180,43,0
15.6628,190,40,0
15.6628,200,44,0
15.6628,210,49,0
15.6628,220,27,0
15.6628,230,32,0
15.6628,240,26,0
15.6628,250,28,0
15.6628,260,26,0
15.6628,270,37,3
15.6628,280,36,3
15.6628,290,36,0
15.6628,300,49,3
15.6628,310,19,3
15.6628,320,35,3
15.6628,330,32,4
15.6628,340,31,3
15.6628,350,36,4
15.6628,360,60,3
15.6628,370,44,2
15.6628,380,41,1
15.6628,390,46,5
15.6628,400,33,3
15.6628,410,26,6
15.6628,420,18,4
15.6628,430,21,6
15.6628,440,45,3
15.6628,450,26,4
15.6628,460,32,2
15.6628,470,23,4
15.6628,480,18,4
15.6628,490,20,3
15.6628,500,19,4
15.6628,510,17,4
15.6628,520,16,7
15.6628,530,17,5
15.6628,540,34,6
15.6628,550,21,8
15.6628,560,32,7
15.6628,570,19,3
15.6628,580,19,2
15.6628,590,20,2
15.6628,600,15,4
15.6628,610,15,5
15.6628,620,11,3
15.6628,630,24,5
15.6628,640,39,4
15.6628,650,20,11
15.6628,660,17,15
15.6628,670,11,8
15.6628,680,16,9
15.6628,690,11,11
15.6628,700,14,6
15.6628,710,17,10
15.6628,720,20,2
15.6628,730,26,4
15.6628,740,10,2
15.6628,750,7,14
15.6628,760,9,3
15.6628,770,22,6
15.6628,780,8,5
15.6628,790,14,6
15.6628,800,9,8
15.6628,810,12,7
15.6628,820,8,1
15.6628,830,5,2
15.6628,840,16,2
15.6628,850,12,3
15.6628,860,19,2
15.6628,870,8,4
15.6628,880,10,4
15.6628,890,8,4
15.6628,900,5,9
15.6628,910,16,4
15.6628,920,3,5
15.6628,930,7,13
15.6628,940,4,3
15.6628,950,3,3
15.6628,960,4,6
15.6628,970,4,2
15.6628,980,2,3
15.6628,990,7,3
16.6893,0,0,0
16.6893,10,0,0
16.6893,20,0,0
16.6893,30,0,0
16.6893,40,0,0
16.6893,50,5,0
16.6893,60,37,0
16.6893,70,30,0
16.6893,80,39,0
16.6893,90,27,0
16.6893,100,27,0
16.6893,110,31,0
16.6893,120,31,0
16.6893,130,32,0
16.6893,140,41,0
16.6893,150,41,0
16.6893,160,32,0
16.6893,170,29,0
16.6893,180,39,0
16.6893,190,33,0
16.6893,200,39,0
16.6893,210,38,0
16.6893,220,20,0
16.6893,230,23,0
16.6893,240,30,0
16.6893,250,27,0
16.6893,260,34,1
16.6893,270,46,1
16.6893,280,42,0
16.6893,290,28,0
16.6893,300,37,2
16.6893,310,30,1
16.6893,320,46,4
16.6893,330,31,4
16.6893,340,44,5
16.6893,350,50,7
16.6893,360,36,5
16.6893,370,39,1
16.6893,380,32,0
16.6893,390,40,5
16.6893,400,37,5
16.6893,410,26,3
16.6893,420,21,4
16.6893,430,36,1
16.6893,440,22,4
16.6893,450,26,3
16.6893,460,39,5
16.6893,470,29,2
16.6893,480,18,1
16.6893,490,26,1
16.6893,500,13,2
16.6893,510,18,2
16.6893,520,13,4
16.6893,530,25,1
16.6893,540,21,3
16.6893,550,35,3
16.6893,560,34,3
16.6893,570,12,0
16.6893,580,17,5
16.6893,590,22,1
16.6893,600,22,5
16.6893,610,26,5
16.6893,620,16,3
16.6893,630,25,9
16.6893,640,19,0
16.6893,650,18,13
16.6893,660,18,3
16.6893,670,18,8
16.6893,680,15,9
16.6893,690,17,11
16.6893,700,18,12
16.6893,710,16,3
16.6893,720,36,5
16.6893,730,8,4
16.6893,740,9,4
16.6893,750,13,15
16.6893,760,12,2
16.6893,770,16,7
16.6893,780,10,5
16.6893,790,12,4
16.6893,800,17,16
16.6893,810,12,3
16.6893,820,5,5
16.6893,830,6,0
16.6893,840,13,0
16.6893,850,14,4
16.6893,860,17,3
16.6893,870,10,6
16.6893,880,13,1
16.6893,890,11,8
16.6893,900,12,4
16.6893,910,6,2
16.6893,920,6,10
16.6893,930,10,11
16.6893,940,9,2
16.6893,950,4,2
16.6893,960,4,3
16.6893,970,6,1
16.6893,980,9,7
16.6893,990,9,3
17.783,0,0,0
17.783,10,0,0
17.783,20,0,0
17.783,30,0,0
17.783,40,0,0
17.783,50,16,0
17.783,60,42,0
17.783,70,30,0
17.783,80,39,0
17.783,90,22,0
17.783,100,41,0
17.783,110,24,0
17.783,120,29,0
17.783,130,29,0
17.783,140,36,0
17.783,150,43,0
17.783,160,35,0
17.783,170,22,0
17.783,180,31,0
17.783,190,31,0
17.783,200,59,0
17.783,210,41,0
17.783,220,21,0
17.783,230,32,0
17.783,240,37,0
17.783,250,32,0
17.783,260,39,2
17.783,270,40,0
17.783,280,40,4
17.783,290,48,1
17.783,300,31,4
17.783,310,21,2
17.783,320,41,4
17.783,330,24,2
17.783,340,50,4
17.783,350,38,4
17.783,360,41,0
17.783,370,33,5
17.783,380,34,7
17.783,390,34,0
17.783,400,28,1
17.783,410,22,1
17.783,420,20,0
17.783,430,38,4
17.783,440,35,2
17.783,450,37,4
17.783,460,27,5
17.783,470,20,1
17.783,480,14,3
17.783,490,20,3
17.783,500,23,5
17.783,510,19,1
17.783,520,17,8
17.783,530,25,2
17.783,540,32,6
17.783,550,23,6
17.783,560,23,9
17.783,570,10,0
17.783,580,19,2
17.783,590,16,2
17.783,600,13,5
17.783,610,20,5
17.783,620,19,2
17.783,630,29,10
17.783,640,20,2
17.783,650,28,8
17.783,660,16,8
17.783,670,10,3
17.783,680,16,3
17.783,690,20,9
17.783,700,8,6
17.783,710,18,1
17.783,720,20,1
17.783,730,6,6
17.783,740,12,8
17.783,750,16,12
17.783,760,12,6
17.783,770,18,4
17.783,780,15,5
17.783,790,12,2
17.783,800,5,11
17.783,810,16,5
17.783,820,7,3
17.783,830,14,0
17.783,840,16,1
17.783,850,12,3
17.783,860,15,1
17.783,870,13,9
17.783,880,6,1
17.783,890,8,3
17.783,900,12,2
17.783,910,5,6
17.783,920,10,4
17.783,930,4,9
17.783,940,7,1
17.783,950,2,3
17.783,960,1,5
17.783,970,8,6
17.783,980,7,3
17.783,990,1,6
18.9484,0,0,0
18.9484,10,0,0
18.9484,20,0,0
18.9484,30,0,0
18.9484,40,0,0
18.9484,50,23,0
18.9484,60,41,0
18.9484,70,31,0
18.9484,80,38,0
18.9484,90,19,0
18.9484,100,23,0
18.9484,110,31,0
18.9484,120,41,0
18.9484,130,38,0
18.9484,140,30,0
18.9484,150,47,0
18.9484,160,41,0
18.9484,170,31,0
18.9484,180,35,0
18.9484,190,48,0
18.9484,200,50,0
18.9484,210,38,0
18.9484,220,28,0
18.9484,230,24,0
18.9484,240,26,0
18.9484,250,27,0
18.9484,260,39,2
18.9484,270,25,1
18.9484,280,52,3
18.9484,290,57,0
18.9484,300,18,0
18.9484,310,31,0
18.9484,320,43,3
18.9484,330,16,3
18.9484,340,27,4
18.9484,350,40,6
18.9484,360,41,0
18.9484,370,54,4
18.9484,380,29,4
18.9484,390,30,0
18.9484,400,19,5
18.9484,410,26,3
18.9484,420,20,10
18.9484,430,35,3
18.9484,440,33,0
18.9484,450,31,5
18.9484,460,31,3
18.9484,470,30,1
18.9484,480,18,3
18.9484,490,18,1
18.9484,500,8,1
18.9484,510,9,1
18.9484,520,20,7
18.9484,530,33,4
18.9484,540,21,3
18.9484,550,32,4
18.9484,560,25,13
18.9484,570,22,2
18.9484,580,17,4
18.9484,590,21,1
18.9484,600,13,10
18.9484,610,17,5
18.9484,620,21,3
18.9484,630,20,5
18.9484,640,29,2
18.9484,650,15,13
18.9484,660,18,11
18.9484,670,14,1
18.9484,680,10,2
18.9484,690,12,6
18.9484,700,11,5
18.9484,710,14,5
18.9484,720,24,3
18.9484,730,9,6
18.9484,740,12,6
18.9484,750,13,7
18.9484,760,13,5
18.9484,770,5,2
18.9484,780,10,3
18.9484,790,12,1
18.9484,800,10,14
18.9484,810,8,3
18.9484,820,14,5
18.9484,830,18,0
18.9484,840,15,9
18.9484,850,15,4
18.9484,860,9,1
18.9484,870,7,4
18.9484,880,5,1
18.9484,890,10,11
18.9484,900,9,3
18.9484,910,11,2
18.9484,920,10,6
18.9484,930,3,5
18.9484,940,4,1
18.9484,950,6,0
18.9484,960,5,7
18.9484,970,6,5
18.9484,980,6,5
18.9484,990,6,2
20.1902,0,0,0
20.1902,10,0,0
20.1902,20,0,0
20.1902,30,0,0
20.1902,40,0,0
20.1902,50,33,0
20.1902,60,34,0
20.1902,70,41,0
20.1902,80,30,0
20.1902,90,22,0
20.1902,100,28,0
20.1902,110,28,0
20.1902,120,36,0
20.1902,130,39,0
20.1902,140,46,0
20.1902,150,30,0
20.1902,160,52,0
20.1902,170,30,0
20.1902,180,43,0
20.1902,190,46,0
20.1902,200,44,0
20.1902,210,36,0
20.1902,220,16,0
20.1902,230,23,0
20.1902,240,31,0
20.1902,250,27,0
20.1902,260,40,1
20.1902,270,38,0
20.1902,280,42,0
20.1902,290,38,3
20.1902,300,19,2
20.1902,310,29,3
20.1902,320,30,5
20.1902,330,18,1
20.1902,340,42,3
20.1902,350,42,8
20.1902,360,42,0
20.1902,370,33,2
20.1902,380,50,7
20.1902,390,26,2
20.1902,400,20,1
20.1902,410,29,5
20.1902,420,17,7
20.1902,430,38,2
20.1902,440,37,1
20.1902,450,33,10
20.1902,460,26,6
20.1902,470,13,2
20.1902,480,26,4
20.1902,490,18,3
20.1902,500,20,3
20.1902,510,12,3
20.1902,520,20,8
20.1902,530,23,6
20.1902,540,39,7
20.1902,550,27,6
20.1902,560,22,4
20.1902,570,21,4
20.1902,580,27,5
20.1902,590,21,2
20.1902,600,16,9
20.1902,610,7,5
20.1902,620,17,2
20.1902,630,18,2
20.1902,640,18,0
20.1902,650,14,12
20.1902,660,10,12
20.1902,670,12,7
20.1902,680,13,4
20.1902,690,18,13
20.1902,700,18,4
20.1902,710,22,5
20.1902,720,12,2
20.1902,730,17,7
20.1902,740,15,9
20.1902,750,19,5
20.1902,760,20,7
20.1902,770,11,1
20.1902,780,8,9
20.1902,790,10,4
20.1902,800,15,19
20.1902,810,11,6
20.1902,820,10,2
20.1902,830,8,0
20.1902,840,12,6
20.1902,850,19,2
20.1902,860,8,4
20.1902,870,11,0
20.1902,880,9,2
20.1902,890,10,8
20.1902,900,5,7
20.1902,910,6,1
20.1902,920,10,2
20.1902,930,2,9
20.1902,940,7,4
20.1902,950,3,5
20.1902,960,2,8
20.1902,970,8,4
20.1902,980,5,1
20.1902,990,8,1
21.5134,0,0,0
21.5134,10,0,0
21.5134,20,0,0
21.5134,30,0,0
21.5134,40,0,0
21.5134,50,19,0
21.5134,60,30,0
21.5134,70,37,0
21.5134,80,36,0
21.5134,90,30,0
21.5134,100,46,0
21.5134,110,35,0
21.5134,120,26,0
21.5134,130,32,0
21.5134,140,39,0
21.5134,150,47,0
21.5134,160,34,0
21.5134,170,33,0
21.5134,180,30,0
21.5134,190,52,0
21.5134,200,44,0
21.5134,210,26,0
21.5134,220,24,0
21.5134,230,38,0
21.5134,240,34,0
21.5134,250,22,0
21.5134,260,45,2
21.5134,270,35,3
21.5134,280,66,1
21.5134,290,43,7
21.5134,300,23,2
21.5134,310,36,3
21.5134,320,15,2
21.5134,330,31,3
21.5134,340,37,5
21.5134,350,49,5
21.5134,360,40,1
21.5134,370,26,0
21.5134,380,30,1
21.5134,390,32,2
21.5134,400,23,5
21.5134,410,17,2
21.5134,420,36,3
21.5134,430,32,1
21.5134,440,27,6
21.5134,450,30,3
21.5134,460,23,3
21.5134,470,15,4
21.5134,480,19,6
21.5134,490,13,6
21.5134,500,21,2
21.5134,510,24,3
21.5134,520,26,10
21.5134,530,31,6
21.5134,540,26,6
21.5134,550,23,2
21.5134,560,11,9
21.5134,570,23,7
21.5134,580,25,2
21.5134,590,18,3
21.5134,600,20,5
21.5134,610,18,6
21.5134,620,18,2
21.5134,630,31,6
21.5134,640,29,6
21.5134,650,14,11
21.5134,660,13,7
21.5134,670,14,5
21.5134,680,10,5
21.5134,690,10,11
21.5134,700,10,7
21.5134,710,26,5
21.5134,720,12,3
21.5134,730,11,6
21.5134,740,18,12
21.5134,750,5,4
21.5134,760,15,7
21.5134,770,16,1
21.5134,780,11,8
21.5134,790,12,1
21.5134,800,8,10
21.5134,810,9,3
21.5134,820,12,3
21.5134,830,7,0
21.5134,840,12,6
21.5134,850,20,1
21.5134,860,11,2
21.5134,870,7,4
21.5134,880,5,1
21.5134,890,14,6
21.5134,900,7,10
21.5134,910,10,3
21.5134,920,4,11
21.5134,930,6,7
21.5134,940,2,2
21.5134,950,3,1
21.5134,960,4,4
21.5134,970,0,6
21.5134,980,6,5
21.5134,990,3,6
22.9233,0,0,0
22.9233,10,0,0
22.9233,20,0,0
22.9233,30,0,0
22.9233,40,0,0
22.9233,50,45,0
22.9233,60,38,0
22.9233,70,37,0
22.9233,80,32,0
22.9233,90,24,0
22.9233,100,23,0
22.9233,110,42,0
22.9233,120,38,0
22.9233,130,43,0
22.9233,140,43,0
22.9233,150,34,0
22.9233,160,34,0
22.9233,170,31,0
22.9233,180,30,0
22.9233,190,48,0
22.9233,200,21,0
22.9233,210,20,0
22.9233,220,26,0
22.9233,230,39,0
22.9233,240,19,0
22.9233,250,36,0
22.9233,260,22,1
22.9233,270,34,0
22.9233,280,49,0
22.9233,290,37,3
22.9233,300,23,0
22.9233,310,47,1
22.9233,320,26,3
22.9233,330,49,5
22.9233,340,37,4
22.9233,350,55,4
22.9233,360,47,5
22.9233,370,39,1
22.9233,380,33,5
22.9233,390,34,3
22.9233,400,30,4
22.9233,410,23,6
22.9233,420,41,3
22.9233,430,34,3
22.9233,440,32,4
22.9233,450,29,5
22.9233,460,28,2
22.9233,470,16,3
22.9233,480,22,5
22.9233,490,19,4
22.9233,500,19,6
22.9233,510,20,3
22.9233,520,34,10
22.9233,530,24,8
22.9233,540,22,0
22.9233,550,23,2
22.9233,560,25,5
22.9233,570,23,2
22.9233,580,18,1
22.9233,590,21,3
22.9233,600,17,15
22.9233,610,18,3
22.9233,620,23,8
22.9233,630,22,6
22.9233,640,16,9
22.9233,650,14,10
22.9233,660,9,4
22.9233,670,11,10
22.9233,680,14,8
22.9233,690,21,6
22.9233,700,14,5
22.9233,710,33,1
22.9233,720,6,13
22.9233,730,8,3
22.9233,740,12,12
22.9233,750,19,8
22.9233,760,10,6
22.9233,770,12,1
22.9233,780,13,7
22.9233,790,16,9
22.9233,800,10,10
22.9233,810,7,2
22.9233,820,13,3
22.9233,830,10,1
22.9233,840,19,8
22.9233,850,6,3
22.9233,860,4,9
22.9233,870,8,4
22.9233,880,7,3
22.9233,890,6,10
22.9233,900,4,9
22.9233,910,5,4
22.9233,920,10,9
22.9233,930,1,5
22.9233,940,3,1
22.9233,950,5,3
22.9233,960,6,4
22.9233,970,2,4
22.9233,980,10,5
22.9233,990,2,7
24.4256,0,0,0
24.4256,10,0,0
24.4256,20,0,0
24.4256,30,0,0
24.4256,40,0,0
24.4256,50,51,0
24.4256,60,38,0
24.4256,70,40,0
24.4256,80,22,0
24.4256,90,25,0
24.4256,100,29,0
24.4256,110,26,0
24.4256,120,27,0
24.4256,130,34,0
24.4256,140,40,0
24.4256,150,33,0
24.4256,160,27,0
24.4256,170,38,0
24.4256,180,34,0
24.4256,190,54,0
24.4256,200,39,0
24.4256,210,26,0
24.4256,220,25,0
24.4256,230,22,0
24.4256,240,26,0
24.4256,250,36,0
24.4256,260,41,1
24.4256,270,49,2
24.4256,280,39,1
24.4256,290,28,5
24.4256,300,30,0
24.4256,310,38,2
24.4256,320,15,0
24.4256,330,29,4
24.4256,340,50,3
24.4256,350,41,5
24.4256,360,41,3
24.4256,370,49,0
24.4256,380,28,5
24.4256,390,24,2
24.4256,400,24,1
24.4256,410,16,4
24.4256,420,33,8
24.4256,430,35,4
24.4256,440,43,1
24.4256,450,26,2
24.4256,460,21,1
24.4256,470,14,7
24.4256,480,18,3
24.4256,490,19,2
24.4256,500,13,4
24.4256,510,21,1
24.4256,520,32,4
24.4256,530,19,4
24.4256,540,37,1
24.4256,550,26,2
24.4256,560,22,2
24.4256,570,18,5
24.4256,580,13,0
24.4256,590,25,8
24.4256,600,18,8
24.4256,610,20,3
24.4256,620,35,7
24.4256,630,26,3
24.4256,640,17,6
24.4256,650,14,11
24.4256,660,19,4
24.4256,670,13,5
24.4256,680,17,13
24.4256,690,15,6
24.4256,700,31,4
24.4256,710,7,3
24.4256,720,12,6
24.4256,730,19,4
24.4256,740,8,16
24.4256,750,15,6
24.4256,760,11,6
24.4256,770,17,3
24.4256,780,10,7
24.4256,790,9,11
24.4256,800,14,10
24.4256,810,10,2
24.4256,820,14,1
24.4256,830,13,2
24.4256,840,14,10
24.4256,850,4,3
24.4256,860,6,7
24.4256,870,3,1
24.4256,880,8,6
24.4256,890,2,3
24.4256,900,5,3
24.4256,910,4,1
24.4256,920,9,5
24.4256,930,2,1
24.4256,940,7,4
24.4256,950,2,3
24.4256,960,5,9
24.4256,970,3,3
24.4256,980,9,3
24.4256,990,1,14
26.0263,0,0,0
26.0263,10,0,0
26.0263,20,0,0
26.0263,30,0,0
26.0263,40,10,0
